### Start: 20180405105743
0,15,11139.944
72,13,14762.548
72,13,18267.696
72,12,17020.24
61,19,17342.568
55,25,18239.284
57,24,16906.444
57,23,16300.092
63,19,14919.5
63,13,15782.748
59,11,13213.296
61,9,13671.412
61,10,11204.66
61,12,11111.12
61,16,13212.392
61,14,16578.036
79,14,15747.488
79,14,6868.708
79,14,9470.152
79,17,15483.324
65,17,15907.34
59,21,13771.484
59,21,12963.208
59,21,9672.316
59,20,11605.396
59,15,11949.616
59,9,10697.456
59,7,10927.572
59,7,9023.36
82,10,1454.268
82,12,397.64
82,16,835.964
82,16,187.096
82,15,401.788
0,15,311.748
0,15,325.136
0,9,431.728
0,9,275.58
0,9,283.468
0,9,273.316
0,0,927.488
0,0,2291.164
0,0,1130.268
0,0,386.112
0,0,458.548
0,0,314.588
0,0,252.608
0,0,250.632
0,0,460.492
0,0,296.236
0,0,293.1
0,0,266.016
0,0,246.06
0,0,4183.272
0,0,10627.808
57,0,11202.788
57,11,11438.288
57,13,14803.488
57,12,12693.112
57,13,12048.232
57,16,10080.368
57,17,5204.232
56,19,6833.476
56,18,6008.06
56,11,6407.136
58,9,7812.384
58,9,8190.92
58,9,8075.412
61,11,7850.58
58,10,8654.86
58,10,9972.312
58,10,10725.1
59,11,13709.756
61,16,14754.048
74,16,16082.416
74,15,16025.144
86,13,16800.46
87,13,17353.9
86,9,12800.656
86,9,14944.404
75,10,14237.796
65,10,12891.784
72,13,11498.872
72,13,7074.204
72,14,7137.232
80,14,10326.868
72,8,5176.88
72,8,9124.128
72,9,6843.692
52,17,14446.112
63,17,13502.644
65,17,10576.268
61,16,10138.752
61,22,12222.332
68,17,8326.04
69,12,8469.448
69,9,5737.012
69,9,4194.68
55,8,9684.072
57,8,10556.788
57,8,4669.424
57,8,10676.636
57,7,11135.704
57,8,10855.268
57,9,8811.548
57,14,9636.256
57,14,10464.024
57,14,10471.496
57,14,14207.092
57,14,12117.128
57,14,5887.68
57,16,3985.948
57,16,6883.124
57,16,9993.316
57,16,7743.88
57,16,11882.428
57,15,12162.264
57,14,5275.612
57,14,10169.484
57,14,6845.68
57,15,8468.896
57,15,7636.756
57,15,8900.944
57,13,10573.724
57,13,6809.972
57,13,4098.164
57,13,2508.24
57,13,3328.796
57,11,4036.72
57,8,5933.092
58,8,13408.332
58,8,14664.572
58,9,8240.148
58,14,13391.976
58,19,10882.148
58,20,10232.7
58,20,11120.976
58,19,12614.328
58,19,10601.464
58,19,5782.604
58,15,8348.64
58,14,8084.928
58,14,9008.368
58,9,5721.544
58,9,3464.244
58,8,6833.04
58,12,7646.28
84,10,12423.324
84,10,12881.78
84,10,14839.352
84,10,14030.684
84,10,15076.72
57,10,12846.68
57,9,12652.836
57,9,12014.184
57,13,11254.968
58,18,6002.304
58,18,11581.84
53,15,10534.076
53,9,13018.276
53,8,10088.148
53,10,13400.676
53,9,11650.344
53,12,12244.972
53,10,7484.276
53,12,11842.404
70,10,12888.224
67,10,13547.616
67,10,11492.212
67,10,9939.528
67,10,10243.172
67,10,9160.58
51,10,5289.552
51,11,5865.744
51,9,5325.384
63,11,4396
72,11,6918.192
73,12,11574.692
92,8,6558.408
92,8,1947.904
93,8,7870.244
72,8,8778.976
70,13,8518.9
53,9,9438.344
53,8,8589.696
54,8,9418.564
54,8,5924.86
54,8,14190.084
53,7,12624.836
53,11,11362.692
53,13,13681.388
53,11,8945.656
53,8,7690.936
136,7,3673.44
136,7,4522.824
136,6,2129.572
124,7,2186.996
124,9,3287.884
110,10,2203.244
110,11,2535.228
110,11,1927.712
110,11,8964.308
99,11,9456.264
83,11,8826.716
83,11,14164.432
82,11,13244.404
82,11,8041.66
72,13,13421.404
72,18,12341.616
72,21,13147.168
72,21,12022.188
55,16,6592.552
56,15,9787.384
56,8,12843.36
54,7,11175.308
54,7,14368.584
54,7,15172.936
58,10,10507.792
58,10,10669.832
58,10,11612.012
58,10,11227.896
60,10,14413.796
62,7,13146.112
67,7,12137.508
67,7,15102.452
70,8,9519.428
70,11,13526.068
75,15,8814.196
79,15,5772.432
79,12,3479.968
67,12,4578.108
67,9,11118.848
65,8,12452.812
65,11,13260.516
65,12,11343.624
66,13,12825.952
64,13,14636.788
57,13,12006.924
57,13,12181.416
62,13,3311.98
103,11,8219.132
107,11,11394.94
93,8,12532.636
93,8,14854.556
93,10,12163.152
84,9,11227.82
52,9,11097.276
52,13,10510.28
54,18,9359.664
58,19,7866.924
58,17,5536.424
58,17,4644.756
58,17,6551.184
58,12,4984.02
61,10,5893.392
57,11,8483.804
53,11,3817.116
53,11,4490.196
53,12,12229.42
53,12,7584.416
53,13,5400.476
53,19,5897.028
67,20,8447.116
61,22,8129.104
54,29,10304.76
54,28,8339.532
70,11,13214.132
70,8,10843.272
74,9,9784.992
82,10,10932.536
82,10,8064.148
82,10,6059.192
77,9,6187.42
64,8,8897.184
63,8,8633.812
63,8,7665.432
50,8,8294.492
50,8,10719.092
50,8,11336.764
50,8,13208.28
50,8,13240.636
57,7,10981.516
62,7,14529.62
56,6,10602.252
56,6,8354.648
56,17,14042.468
56,19,13515.512
56,13,8319.864
56,11,4058.688
56,9,15643.868
56,9,14674.432
56,9,14172.688
166,9,14997.128
58,7,6570.064
58,7,2676.968
58,8,7607.8
51,10,10235.196
51,10,8180.936
51,11,11199.848
51,11,10382.036
85,11,12563.508
71,17,6130.356
70,13,6876.732
70,17,4197.996
70,11,10830.98
72,10,8730.984
72,8,4807.104
187,8,6660.824
187,10,6497.432
187,11,4444.988
85,16,8286.136
93,16,11757.66
100,13,7863.228
100,10,9211.04
100,11,9356.344
100,11,7622.864
105,11,3308.292
157,11,3981.576
147,11,11041.98
147,9,4564.692
181,9,3051.028
181,6,1510.86
181,6,13518.504
111,8,15435.156
111,8,16485.652
111,10,17076.632
111,10,18531.608
111,8,12889.54
111,8,13650.2
111,8,12432.228
111,10,16414.632
111,10,3597.864
111,10,10323.828
65,10,15156.808
62,9,14789.988
62,7,9017.376
62,7,12754.828
51,7,17881.24
50,7,13857.568
50,8,13389.136
52,8,13702.96
52,9,15411.756
52,9,13368.82
52,9,14006.132
52,9,12571.576
68,8,15583.916
68,6,16251.78
68,8,16292.32
62,8,13372.204
62,10,16023.984
111,9,9772.712
111,12,7993.092
111,12,17067.656
111,9,15669.712
111,9,14441.464
111,10,9736.464
111,10,5116
111,11,6123.472
111,9,4574.616
78,9,3672.992
78,9,5473.044
78,7,3682.176
78,9,5390.536
92,9,6786.104
92,15,3411.696
92,15,7071.464
92,11,6562.46
92,10,10374.908
92,11,12152.568
92,10,10327.992
92,11,8317.912
92,11,4354.364
92,11,2904.692
99,10,4222.624
99,10,7497.192
99,9,5328.524
57,12,6478.152
73,12,4715.648
73,12,4372.62
73,13,4785.336
73,12,7165.212
73,9,9712.944
68,9,12628.956
68,11,5968.492
68,19,8588.556
68,19,11068.388
81,13,6762.128
81,12,7816.752
81,13,7205.668
81,12,7355.092
81,12,6969.812
81,10,2888.196
81,13,8522.492
81,13,6061.224
81,16,4308.26
116,35,5548.128
116,35,4575.672
116,18,3184.52
99,16,3985.032
87,17,6253.592
94,17,11155.276
94,16,7115.116
94,13,8509.052
94,9,8649.444
94,7,8759.768
115,7,4721.872
115,9,6679.196
115,11,6001.268
124,10,4168.212
124,10,4619.94
124,12,3451.892
124,14,2389.088
124,14,3393.328
124,13,5502.568
124,12,8018.62
124,12,7990.068
124,10,12736.852
124,10,14809.732
124,10,17202.36
124,9,17218.232
60,9,13257.376
58,9,9463.232
60,9,7938.296
60,9,5210.62
60,11,5204.216
72,16,4312.996
93,19,7434.348
93,20,5964.468
93,13,5140.804
93,12,11710.848
93,11,14877.348
93,11,16489.608
93,9,13274.948
93,9,10416.52
93,13,9772.708
78,13,10557.416
78,15,15297.424
60,21,13155.276
59,23,16266.616
54,23,13852.124
56,23,14484.412
61,27,15885.684
59,27,17808.652
59,15,8747.268
59,10,12124.124
59,9,14683.712
59,8,11555.296
59,7,14296.848
70,7,14217.836
70,9,7362.976
70,9,8429.448
70,9,14389.756
70,7,15187.1
