### Start: 20170517162413
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1337
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1446
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1437
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1278
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1364
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1232
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1464
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1536
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1171
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1234
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1258
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1150
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1353
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1495
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1293
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1217
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1071
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1019
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
0,1127
