### Start: 20170615122841
0,10,7850.56
72,12,9367.028
71,12,13538.056
71,10,8385.516
71,10,5541.044
71,9,3616.6
71,9,9959.604
71,9,1365.896
71,9,833.324
71,13,553.18
71,13,523.124
71,13,839.416
119,13,526.744
119,13,458.72
119,14,442.104
119,14,499.776
0,14,655.552
0,8,636.188
0,8,3190.18
0,8,948.252
85,8,863.984
90,7,660.112
87,7,634.928
81,7,760.172
81,7,574.896
81,6,699.212
81,6,803.912
81,6,601.996
81,6,501.24
81,23,502.292
0,23,546.424
0,23,615.58
0,23,534.948
0,23,628.796
0,23,799.436
0,23,741.068
0,9,594.608
0,9,622.264
0,9,977.208
0,9,526.84
0,12,567.488
0,12,648.62
0,13,468.64
0,14,651.548
0,14,573.608
0,14,510.012
0,17,556.772
0,17,415.148
0,15,540.604
0,15,627.664
0,15,461.532
0,12,532.16
0,9,606.912
0,8,415.404
0,8,428.268
0,10,536.056
0,10,438.208
0,10,411.212
0,10,546.984
0,10,482.836
0,10,538.26
0,10,676.488
0,8,874.216
0,8,412.108
0,8,540.056
0,8,315.148
0,8,662.872
0,8,669.184
0,8,991.232
0,8,669.328
0,8,789.716
0,8,776.044
0,0,663.06
0,0,653.844
0,0,565.74
0,0,401.736
0,0,506.176
0,0,668.796
0,0,569.204
0,9,524.4
0,6,1091.384
0,6,770.28
0,9,660.768
0,8,531.64
0,10,710.86
0,9,564.248
0,8,602.94
0,8,487.464
0,8,487.048
0,7,477.456
0,7,634.98
0,7,607.372
0,7,629.244
0,7,882.484
0,7,874.18
0,20,750.328
0,20,554.016
0,9,581.268
0,9,791.22
0,7,488.312
0,9,590.316
0,9,620.572
176,9,428.856
176,7,672.912
176,8,599.54
176,8,404.08
0,9,446.68
0,9,628.044
0,9,511.18
0,12,641.38
0,10,625.628
0,10,559.036
0,9,534.88
0,11,574.288
0,11,570.808
0,11,481.972
0,11,472.552
0,14,436.556
0,14,604.376
0,14,665.824
0,13,590.212
0,8,505.716
0,8,471.628
0,8,747.996
0,6,485.496
0,6,489.928
0,6,493.784
0,9,376.532
0,9,407.268
0,9,650.288
0,9,430.8
0,9,516.82
0,9,909.388
0,9,438.192
0,0,451.828
0,0,460.816
0,0,663.836
0,0,767.44
0,0,392.992
113,0,790.54
113,0,570.836
113,12,576.504
113,15,537.156
0,15,670.752
0,12,568.608
0,12,585.776
0,12,686.432
0,12,694.824
0,13,1077.44
0,12,623.624
0,10,622.792
0,10,342.04
0,10,587.804
0,9,915.516
0,9,698.04
0,9,691.076
0,35,461.532
