### Start: 20180405105743
0,1006
0,1078
0,1093
0,1233
0,1222
0,1102
0,1145
0,1129
0,1135
0,1117
0,1064
0,1345
0,1340
0,1062
0,1236
0,1260
0,1077
0,1045
0,1113
0,1152
0,1081
0,1118
0,1348
0,1561
0,1330
0,1592
0,2609
0,1606
0,1180
0,1033
0,1109
0,1257
0,1023
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,1000
0,2937
0,1799
0,1471
0,1496
0,1334
0,1207
0,1131
0,1119
0,1111
0,1200
0,1360
0,1142
0,1221
0,1383
0,1327
0,1170
0,1146
0,1188
0,1397
0,1238
0,1136
0,1087
0,1076
0,1159
0,1291
0,1203
0,1100
0,1257
0,1254
0,1077
0,1139
0,1359
0,1247
0,1011
0,1084
0,1133
0,1101
0,1081
0,1174
0,1383
0,1333
0,1041
0,1000
0,1115
0,1918
0,2932
0,2547
0,1931
0,2395
0,2871
0,2884
0,3729
0,3650
0,3053
0,1768
0,1655
0,1801
0,1503
0,1908
0,2327
0,2275
0,1998
0,1887
0,1873
0,1939
0,1950
0,2166
0,2737
0,1818
0,1638
0,1942
0,1395
0,1393
0,1264
0,1227
0,2360
0,2786
0,1979
0,1899
0,2386
0,2620
0,1934
0,1823
0,2200
0,2086
0,2220
0,1960
0,1768
0,2402
0,2048
0,1247
0,1587
0,2011
0,2137
0,1494
0,1104
0,1223
0,1386
0,1375
0,1234
0,1228
0,1251
0,1233
0,1521
0,1568
0,1445
0,1334
0,1500
0,1554
0,1162
0,1198
0,1665
0,2036
0,1775
0,1368
0,1238
0,1094
0,1049
0,1041
0,1138
0,1185
0,1187
0,1368
0,1193
0,1054
0,1149
0,1101
0,1092
0,1124
0,1295
0,1417
0,1252
0,1595
0,1722
0,1676
0,1475
0,1296
0,1736
0,1645
0,1000
0,1066
0,1046
0,1036
0,1130
0,1128
0,1106
0,1288
0,1640
0,1227
0,1029
0,1238
0,1522
0,2171
0,1581
0,1111
0,1054
0,1132
0,1153
0,1424
0,1587
0,1224
0,1108
0,1120
0,1144
0,1239
0,1185
0,1219
0,1161
0,1125
0,1225
0,1245
0,1215
0,1240
0,1168
0,1038
0,1069
0,1387
0,1502
0,1263
0,1086
0,1169
0,1475
0,1245
0,1113
0,1204
0,1190
0,1664
0,1582
0,1183
0,1118
0,1083
0,1009
0,1026
0,1036
0,1230
0,1765
0,1659
0,1164
0,1094
0,1033
0,1149
0,1495
0,1511
0,1544
0,1455
0,1114
0,1020
0,1068
0,1026
0,1208
0,1338
0,1136
0,1098
0,1075
0,1038
0,1188
0,1254
0,1088
0,1035
0,1082
0,1111
0,1151
0,1374
0,1373
0,1295
0,1119
0,1143
0,1539
0,1629
0,1612
0,2535
0,2780
0,2039
0,1560
0,1348
0,1223
0,1226
0,1614
0,1360
0,1136
0,1359
0,1794
0,1361
0,1022
0,1022
0,1157
0,1407
0,1303
0,1033
0,1362
0,1281
0,1086
0,1152
0,1231
0,1022
0,1080
0,1701
0,1697
0,1429
0,1161
0,1008
0,1031
0,1000
0,1182
0,1374
0,1351
0,1000
0,1810
0,1473
0,1485
0,1593
0,1674
0,1598
0,1887
0,2665
0,1726
0,1047
0,1000
0,1836
0,1448
0,1008
0,1000
0,1117
0,1244
0,1535
0,1758
0,1542
0,1394
0,1223
0,1335
0,1437
0,1245
0,1112
0,1217
0,1283
0,1322
0,1319
0,1533
